Name;Price;Review;Score;Image;Subcategory;URL;Platform;Store;Category;brand;historical_sold;view_count;shop_location;enToken;thToken
5G Sumsung Galaxy โทรศัพท์มือถือ Note30 6.7นิ้ว 12GB+512GB สมาร์ทโฟน smartphone ​โทรศัพท์ราคาถูก เมนูภาษาไทย เครื่องแท้ ใช้แอพพลิเคชั่นธนาคารได้ มือถือ;1078.00;70;0;https://lzd-img-global.slatic.net/g/ot/im/e51eda3a1bba7e00b90dffa4d47f5959.gif_200x200q80.gif_.webp;โทรศัพท์มือถือ;https://www.lazada.co.th/products/5g-sumsung-galaxy-note30-67-12gb512gb-smartphone-i3256212619-s12095367832.html?search=1;Lazada;;โทรศัพท์มือถือและแท็บเล็ต;;;;;5G Sumsung Galaxy Note30 6.7 12GB+512GB smartphone ;5 โทรศัพท์มือถือ 30 6.7นิ้ว 12 +512 สมาร์ทโฟน โทรศัพท์ราคาถูก เมนูภาษาไทย เครื่องแท้ ใช้แอพพลิเคชั่นธนาคารได้ มือถือ 
กล้องส่องพระ60 หนีบมือถือ;150.00;0;0;https://lzd-img-global.slatic.net/g/ff/kf/Sfd76e8b4da8f410687e70c46064ca095L.jpg_200x200q80.jpg_.webp;กล้องมิลเลอร์เลส;https://www.lazada.co.th/products/60-i2643567793-s9498806878.html?search=1;Lazada;;กล้อง;;;;;60 ;กล้องส่องพระ60 หนีบมือถือ 
6/128GB🔥Teclast M40Pro 10.1นิ้ว เเท๊ปเล็ต tablet Android 11 แท็บเล็ตของแท้  T618 CPU รองรับ4G ใส่ได้สองซิม แท็บเล็ตเรียนออนไลน์  7000mAh Battar❗ Zoom/Google Classroom/Google Meet;5399.00;231;0;https://lzd-img-global.slatic.net/g/p/8d7374b9544c2cfe634f58784382980f.png_200x200q80.jpg_.webp;แท็บเล็ต;https://www.lazada.co.th/products/6128gbteclast-m40pro-101-tablet-android-11-t618-cpu-4g-7000mah-battar-zoomgoogle-classroomgoogle-meet-i1794496987-s9200107851.html?search=1;Lazada;;โทรศัพท์มือถือและแท็บเล็ต;;;;;6 128GB Teclast M40Pro 10.1 tablet Android 11 T618 CPU 4G 7000mAh Battar Zoom Google Classroom Google Meet ;6 128 40 10.1นิ้ว เเท๊ปเล็ต 11 แท็บเล็ตของแท้ 618 รองรับ4 ใส่ได้สองซิม แท็บเล็ตเรียนออนไลน์ 7000 
【ส่งฟรี】สินค้า โทรศัพท์  6s Plus ( Model TH ) 16GB/32GB/64GB/128G ใหม่แกะกล่อง 6sp รับประกันจากทางร้าน 6sp ขนาดหน้าจอใหญ่ !!!;4348.00;47;0;https://lzd-img-global.slatic.net/g/p/480ba46905b45b82fecb0e3d111c0972.jpg_200x200q80.jpg_.webp;โทรศัพท์มือถือ;https://www.lazada.co.th/products/6s-plus-model-th-16gb32gb64gb128g-6sp-6sp-i809838461-s1648676214.html?search=1&freeshipping=1;Lazada;;โทรศัพท์มือถือและแท็บเล็ต;;;;;6s Plus Model TH 16GB 32GB 64GB 128G 6sp 6sp ;ส่งฟรี สินค้า โทรศัพท์ 6 16 32 64 128 ใหม่แกะกล่อง 6 รับประกันจากทางร้าน 6 ขนาดหน้าจอใหญ่ 
คอมพิวเตอร์แรม8 เล่นฟีฟาย พับจี pb gtav;6999.00;26;0;https://lzd-img-global.slatic.net/g/p/a269ef3d6dceeb1b54d856b58158fa30.jpg_200x200q80.jpg_.webp;คอมพิวเตอร์แบบตั้งโต๊ะ;https://www.lazada.co.th/products/8-pb-gtav-i1644316952-s4552400600.html?search=1;Lazada;;คอมพิวเตอร์และแล็ปท็อป;;;;;8 pb gtav ;คอมพิวเตอร์แรม8 เล่นฟีฟาย พับจี 
80 150มิลลิเมตรมือถือกล้องอุปกรณ์เสริมเลนส์กรองการถ่ายภาพปริซึมฟิล์ม Nd UV สำหรับ Nikon ครึ่งวงกลม;486.00;0;0;https://lzd-img-global.slatic.net/g/p/c7bf776b53f8fca2ba7687163bb680ee.jpg_200x200q80.jpg_.webp;กล้องมิลเลอร์เลส;https://www.lazada.co.th/products/80-150-nd-uv-nikon-i2798799102-s10194241545.html?search=1;Lazada;;กล้อง;;;;;80 150 Nd UV Nikon ;80 150มิลลิเมตรมือถือกล้องอุปกรณ์เสริมเลนส์กรองการถ่ายภาพปริซึมฟิล์ม สำหรับ ครึ่งวงกลม 
แท็บเล็ตถูกๆ (8+512G)ใหม่ 10.1 นิ้วแท็บเล็ตพีซี การเปิดตัวผลิตภัณฑ์ใหมแท็บเล็ต Android 10.0ยอดนิยมรุ่นล่าสุด สองซิม ในตัว GPS รองรับการโทรผ่าน 4G;1559.00;275;0;https://lzd-img-global.slatic.net/g/p/e4ed221da85c069ba7ab8ef399d4d20e.jpg_200x200q80.jpg_.webp;แท็บเล็ต;https://www.lazada.co.th/products/8512g-101-android-100-gps-4g-i2988918044-s11270432593.html?search=1;Lazada;;โทรศัพท์มือถือและแท็บเล็ต;;;;;8+512G 10.1 Android 10.0 GPS 4G ;แท็บเล็ตถูกๆ 8+512 ใหม่ 10.1 นิ้วแท็บเล็ตพีซี การเปิดตัวผลิตภัณฑ์ใหมแท็บเล็ต 10.0ยอดนิยมรุ่นล่าสุด สองซิม ในตัว รองรับการโทรผ่าน 4 
แบตดัมมี่ AC Power Adapter Cable + CP-W235 Dummy Battery for FUJIFILM X-T4 Fuji XT4 Camera ประกัน 1 เดือน;1290.00;0;0;https://lzd-img-global.slatic.net/g/p/c47e039a81f9458be8260c377a87a285.jpg_200x200q80.jpg_.webp;กล้องมิลเลอร์เลส;https://www.lazada.co.th/products/ac-power-adapter-cable-cp-w235-dummy-battery-for-fujifilm-x-t4-fuji-xt4-camera-1-i2657719919-s9560768931.html?search=1;Lazada;;กล้อง;;;;;AC Power Adapter Cable + CP-W235 Dummy Battery for FUJIFILM X-T4 Fuji XT4 Camera 1 ;แบตดัมมี่ + - 235 - 4 4 ประกัน 1 เดือน 
"""""""Acer All-in-one PC  AMD Athlon Gold 3150U/4GB/1TB/23.8""""""""FHD/W10+MS Office/3Y onsite/keyboard + mouse| AIO Aspire C24-420-A314G1T23Mi/T004 (DQ.BG4ST.004)""""""";15999.00;0;0;https://lzd-img-global.slatic.net/g/p/04b20668a9417d093722903df734e3cf.jpg_200x200q80.jpg_.webp;คอมพิวเตอร์แบบตั้งโต๊ะ;https://www.lazada.co.th/products/acer-all-in-one-pc-amd-athlon-gold-3150u4gb1tb238fhdw10ms-office3y-onsitekeyboard-mouse-aio-aspire-c24-420-a314g1t23mit004-dqbg4st004-i3134558163-s11671053362.html?search=1&freeshipping=1;Lazada;;คอมพิวเตอร์และแล็ปท็อป;;;;;Acer All-in-one PC AMD Athlon Gold 3150U 4GB 1TB 23.8 FHD W10+MS Office 3Y onsite keyboard + mouse AIO Aspire C24-420-A314G1T23Mi T004 DQ.BG4ST.004 ;- - 3150 4 1 23.8 10+ 3 + 24-420- 314 1 23 004 . 4 .004 
"""""""Acer All-in-one PC  i3-1115G4/4GB/1TB/23.8""""""""FHD/W10+MS Office/3Y onsite/keyboard + mouse| AIO Aspire C24-1650-1114G1T23Mi/T003 (DQ.BFTST.003)""""""";17900.00;0;0;https://lzd-img-global.slatic.net/g/p/e67c6c83c8a08b5ac1263fee09f005ad.jpg_200x200q80.jpg_.webp;คอมพิวเตอร์แบบตั้งโต๊ะ;https://www.lazada.co.th/products/acer-all-in-one-pc-i3-1115g44gb1tb238fhdw10ms-office3y-onsitekeyboard-mouse-aio-aspire-c24-1650-1114g1t23mit003-dqbftst003-i3134508375-s11671077107.html?search=1&freeshipping=1;Lazada;;คอมพิวเตอร์และแล็ปท็อป;;;;;Acer All-in-one PC i3-1115G4 4GB 1TB 23.8 FHD W10+MS Office 3Y onsite keyboard + mouse AIO Aspire C24-1650-1114G1T23Mi T003 DQ.BFTST.003 ;- - 3-1115 4 4 1 23.8 10+ 3 + 24-1650-1114 1 23 003 . .003 
โน๊ตบุ๊ค เล่นเกมส์ได้ ACER TravelMate P449-M Core i5 Gen6 แรม 8GB+HDD 500 GB. ประกัน 3 เดือน;7989.00;42;0;https://lzd-img-global.slatic.net/g/p/ef99041bd49e3e5995d3f3fbd8115407.jpg_200x200q80.jpg_.webp;แล็ปท็อป;https://www.lazada.co.th/products/acer-travelmate-p449-m-core-i5-gen6-8gbhdd-500-gb-3-i1841990221-s5583950850.html?search=1;Lazada;;คอมพิวเตอร์และแล็ปท็อป;;;;;ACER TravelMate P449-M Core i5 Gen6 8GB+HDD 500 GB. 3 ;โน๊ตบุ๊ค เล่นเกมส์ได้ 449- 5 6 แรม 8 + 500 . ประกัน 3 เดือน 
【ส่งจากกรุงเทพ】ผลิตภัณฑ์ใหม่เดสก์ท็อป all-in-one ultra-thin 23.6 นิ้ว LED / Intel Core i7-3520M / 8GB RAM / 256GB SSD / Win10 รับประกัน 1 ปี แถมฟรีคีย์บอร์ดและเมาส์ไร้สาย;16299.00;29;0;https://lzd-img-global.slatic.net/g/p/43ea041769a2c49a95e896bb8dfa4f27.jpg_200x200q80.jpg_.webp;คอมพิวเตอร์แบบตั้งโต๊ะ;https://www.lazada.co.th/products/all-in-one-ultra-thin-236-led-intel-core-i7-3520m-8gb-ram-256gb-ssd-win10-1-i3165975460-s11846451016.html?search=1;Lazada;;คอมพิวเตอร์และแล็ปท็อป;;;;;all-in-one ultra-thin 23.6 LED Intel Core i7-3520M 8GB RAM 256GB SSD Win10 1 ;ส่งจากกรุงเทพ ผลิตภัณฑ์ใหม่เดสก์ท็อป - - - 23.6 นิ้ว 7-3520 8 256 10 รับประกัน 1 ปี แถมฟรีคีย์บอร์ดและเมาส์ไร้สาย 
"""""""Amazon Kindle Paperwhite (11th Gen  2021) Now with a 6.8"""""""" display and adjustable warm light""""""";5800.00;3;0;https://lzd-img-global.slatic.net/g/p/1743a269d19bafc68ca557336c1b299c.png_200x200q80.jpg_.webp;แท็บเล็ต;https://www.lazada.co.th/products/amazon-kindle-paperwhite-11th-gen-2021-now-with-a-68-display-and-adjustable-warm-light-i3140678012-s11705376528.html?search=1;Lazada;;โทรศัพท์มือถือและแท็บเล็ต;;;;;Amazon Kindle Paperwhite 11th Gen 2021 Now with a 6.8 display and adjustable warm light ;11 2021 6.8 
Apple iMac : M1 chip with 8‑core CPU and 7‑core GPU 256GB SSD 24-inch Retina 4.5K display;37990.00;23;0;https://lzd-img-global.slatic.net/g/p/3b6aa8f907717119c8d5c304967d2711.jpg_200x200q80.jpg_.webp;แล็ปท็อป;https://www.lazada.co.th/products/apple-imac-m1-chip-with-8core-cpu-and-7core-gpu-256gb-ssd-24-inch-retina-45k-display-i2342682450-s7915962692.html?search=1&freeshipping=1;Lazada;;คอมพิวเตอร์และแล็ปท็อป;;;;;Apple iMac M1 chip with 8 core CPU and 7 core GPU 256GB SSD 24-inch Retina 4.5K display ;1 8 7 256 24- 4.5 
"""""""⚡️⚡️สินค้าราคารุ่นใหม่⚡️⚡️ASUS Notebook(โน้ตบุ๊คเล่นเกมส์) TUF Gaming F15 (FX506LH-HN002T) i5-10300H/8GB/512GB SSD/GeForce GTX 1650 - 4GB/15.6""""""""FHD IPS-144Hz/Win10Home/Black Plastic""""""";26990.00;70;0;https://lzd-img-global.slatic.net/g/p/b48cad804d002d714e4132c0c85a4f64.jpg_200x200q80.jpg_.webp;แล็ปท็อป;https://www.lazada.co.th/products/asus-notebook-tuf-gaming-f15-fx506lh-hn002t-i5-10300h8gb512gb-ssdgeforce-gtx-1650-4gb156fhd-ips-144hzwin10homeblack-plastic-i2347397626-s7922880230.html?search=1;Lazada;;คอมพิวเตอร์และแล็ปท็อป;;;;;ASUS Notebook TUF Gaming F15 FX506LH-HN002T i5-10300H 8GB 512GB SSD GeForce GTX 1650 - 4GB 15.6 FHD IPS-144Hz Win10Home Black Plastic ;สินค้าราคารุ่นใหม่ โน้ตบุ๊คเล่นเกมส์ 15 506 - 002 5-10300 8 512 1650 - 4 15.6 -144 10 
"""""""ASUS TUF Gaming F15 FX506LH-HN002T Notebook (โน๊ตบุ๊ค) / 15.6"""""""" FHD IPS / I5-10300H / GTX 1650  / 8GB /  SSD 512GB / Windows 10 Home""""""";26990.00;157;0;https://lzd-img-global.slatic.net/g/p/28b6931acc7b564c20e9e69caeeab0ba.jpg_200x200q80.jpg_.webp;แล็ปท็อป;https://www.lazada.co.th/products/asus-tuf-gaming-f15-fx506lh-hn002t-notebook-156-fhd-ips-i5-10300h-gtx-1650-8gb-ssd-512gb-windows-10-home-i2354895424-s7962002199.html?search=1&freeshipping=1;Lazada;;คอมพิวเตอร์และแล็ปท็อป;;;;;ASUS TUF Gaming F15 FX506LH-HN002T Notebook 15.6 FHD IPS I5-10300H GTX 1650 8GB SSD 512GB Windows 10 Home ;15 506 - 002 โน๊ตบุ๊ค 15.6 5-10300 1650 8 512 10 
ซัมซุงฮีโร่ B109H รองรับ 3G/4G Samsung Hero โทรศัพท์ปุ่มกด ทนทาน เมนู/แป้นพิมพ์ไทย;599.00;48;0;https://lzd-img-global.slatic.net/g/ff/kf/S8a19b5ffe62044499ea76c9e1e453f55P.jpg_200x200q80.jpg_.webp;โทรศัพท์มือถือ;https://www.lazada.co.th/products/b109h-3g4g-samsung-hero-i2781311294-s10117400695.html?search=1;Lazada;;โทรศัพท์มือถือและแท็บเล็ต;;;;;B109H 3G 4G Samsung Hero ;ซัมซุงฮีโร่ 109 รองรับ 3 4 โทรศัพท์ปุ่มกด ทนทาน เมนู แป้นพิมพ์ไทย 
Black Shark 4 Pro Global เหนื้อกว่าด้วยขุมพลังชิปสุดแรง Snapdragon 888 พร้อมจอ E4 AMOLED รีเฟรชเรท 144Hz พร้อมปุ่ม L/R Triggers แบบเก็บได้ ฝาหลังมีไฟด้วย TreeMobile;19550.00;1;0;https://lzd-img-global.slatic.net/g/p/3749ff5b8332d76a8df52985f35047bf.jpg_200x200q80.jpg_.webp;โทรศัพท์มือถือ;https://www.lazada.co.th/products/black-shark-4-pro-global-snapdragon-888-e4-amoled-144hz-lr-triggers-treemobile-i3510361118-s13068314639.html?search=1&freeshipping=1;Lazada;;โทรศัพท์มือถือและแท็บเล็ต;;;;;Black Shark 4 Pro Global Snapdragon 888 E4 AMOLED 144Hz L R Triggers TreeMobile ;4 เหนื้อกว่าด้วยขุมพลังชิปสุดแรง 888 พร้อมจอ 4 รีเฟรชเรท 144 พร้อมปุ่ม แบบเก็บได้ ฝาหลังมีไฟด้วย 
Blackview Tab 11 | หน้าจอ 10.36 นิ้ว 1200*2000 FHD+ IPS | 8+128 GB | 4G | Android 11 | แบตเตอรี่ 6580mAh;6690.00;3;0;https://lzd-img-global.slatic.net/g/p/e3f7f739c4bcc555c80202b50eaef903.jpg_200x200q80.jpg_.webp;แท็บเล็ต;https://www.lazada.co.th/products/blackview-tab-11-1036-12002000-fhd-ips-8128-gb-4g-android-11-6580mah-i3354833683-s13350305949.html?search=1&freeshipping=1;Lazada;;โทรศัพท์มือถือและแท็บเล็ต;;;;;Blackview Tab 11 10.36 1200*2000 FHD+ IPS 8+128 GB 4G Android 11 6580mAh ;11 หน้าจอ 10.36 นิ้ว 1200*2000 + 8+128 4 11 แบตเตอรี่ 6580 
BMAX S13 โน๊ตบุ๊ค หน้าจอ13.3 นิ้ว ความละเอียด1920x1080 IPS Win10 64-bit ซีพียู Intel®Celeron™ N4020 2.8GHz ความจุ 6GB LPDDR4 256 GB SSD USB3.0*2 WIFI 2.4GHz/5GHz;8990.00;23;0;https://lzd-img-global.slatic.net/g/p/d9afac46042aca30c81c6925bb45d38e.jpg_200x200q80.jpg_.webp;แล็ปท็อป;https://www.lazada.co.th/products/bmax-s13-133-1920x1080-ips-win10-64-bit-intelceleron-n4020-28ghz-6gb-lpddr4-256-gb-ssd-usb302-wifi-24ghz5ghz-i1635552218-s4515078320.html?search=1&freeshipping=1;Lazada;;คอมพิวเตอร์และแล็ปท็อป;;;;;BMAX S13 13.3 1920x1080 IPS Win10 64-bit Intel Celeron N4020 2.8GHz 6GB LPDDR4 256 GB SSD USB3.0*2 WIFI 2.4GHz 5GHz ;13 โน๊ตบุ๊ค หน้าจอ13.3 นิ้ว ความละเอียด1920 1080 10 64- ซีพียู 4020 2.8 ความจุ 6 4 256 3.0*2 2.4 5 
เจ้าแรกของโลก BMAX X15 โน๊ตบุ๊ค หน้าจอ15.6 นิ้ว ความละเอียด1920x1080 IPS Win10(64-bit) ซีพียู Intel® Gemini Lake N4120 ความจุ 8GB LPDDR4 256/512GB SSD M.2 2280 SATA USB3.0;11690.00;24;0;https://lzd-img-global.slatic.net/g/p/5c95c69bbea2294d7ab067db594a87e9.jpg_200x200q80.jpg_.webp;แล็ปท็อป;https://www.lazada.co.th/products/bmax-x15-156-1920x1080-ips-win1064-bit-intel-gemini-lake-n4120-8gb-lpddr4-256512gb-ssd-m2-2280-sata-usb30-i1385280884-s3530722072.html?search=1&freeshipping=1;Lazada;;คอมพิวเตอร์และแล็ปท็อป;;;;;BMAX X15 15.6 1920x1080 IPS Win10 64-bit Intel Gemini Lake N4120 8GB LPDDR4 256 512GB SSD M.2 2280 SATA USB3.0 ;เจ้าแรกของโลก 15 โน๊ตบุ๊ค หน้าจอ15.6 นิ้ว ความละเอียด1920 1080 10 64- ซีพียู 4120 ความจุ 8 4 256 512 .2 2280 3.0 
Brand New โน๊ตบุ๊ค/แท็บเล็ต 2 in 1 Dell Latitude 3190 RAM 4 GB, SSD M.2 64+128 GB มี Webcam-Wifi-Bluetooth windows tablet new laptop computer 2021 ใหม่มีประกัน 1 ปี!! By Totalsolution;7950.00;111;0;https://lzd-img-global.slatic.net/g/p/645ae51e870825cc553c2f3f8cec45cb.jpg_200x200q80.jpg_.webp;แล็ปท็อป;https://www.lazada.co.th/products/brand-new-2-in-1-dell-latitude-3190-ram-4-gb-ssd-m2-64128-gb-webcam-wifi-bluetooth-windows-tablet-new-laptop-computer-2021-1-by-totalsolution-i2827021216-s11243395671.html?search=1;Lazada;;คอมพิวเตอร์และแล็ปท็อป;;;;;Brand New 2 in 1 Dell Latitude 3190 RAM 4 GB SSD M.2 64+128 GB Webcam-Wifi-Bluetooth windows tablet new laptop computer 2021 1 By Totalsolution ;โน๊ตบุ๊ค แท็บเล็ต 2 1 3190 4 .2 64+128 มี - - 2021 ใหม่มีประกัน 1 ปี 
Camera Cage CNC Metal Form-Fitted for Fujifilm XT20 XT30 Video DSLR Protective Frame 1/4 3/8 Cold Shoe with Mic;1003.00;0;0;https://lzd-img-global.slatic.net/g/p/9a878b587184e465894a101c36d3cfd1.jpg_200x200q80.jpg_.webp;กล้อง DSLR;https://www.lazada.co.th/products/camera-cage-cnc-metal-form-fitted-for-fujifilm-xt20-xt30-video-dslr-protective-frame-14-38-cold-shoe-with-mic-i3537509614-s13198801230.html?search=1&freeshipping=1;Lazada;;กล้อง;;;;;Camera Cage CNC Metal Form-Fitted for Fujifilm XT20 XT30 Video DSLR Protective Frame 1 4 3 8 Cold Shoe with Mic ;- 20 30 1 4 3 8 
【ฝ่ายสนับสนุนด้านเทคนิคของ Canon】กล้องดิจิตอลความละเอียดสูง 48 ล้านพิกเซล กล้องไมโครเดี่ยว กล้องวิดีโอดิจิตอลระดับมืออาชีพพร้อมฟังก์ชั่น WIFI แถมเลนส์ 52 มม ( ประกัน +SD Card + ฟิล์มกันรอย);2788.00;171;0;https://lzd-img-global.slatic.net/g/p/9bdab3910fab8e606d61b90cea5ffd0a.jpg_200x200q80.jpg_.webp;กล้อง DSLR;https://www.lazada.co.th/products/canon-48-wifi-52-sd-card-i1932558943-s6109240841.html?search=1&freeshipping=1;Lazada;;กล้อง;;;;;Canon 48 WIFI 52 +SD Card + ;ฝ่ายสนับสนุนด้านเทคนิคของ กล้องดิจิตอลความละเอียดสูง 48 ล้านพิกเซล กล้องไมโครเดี่ยว กล้องวิดีโอดิจิตอลระดับมืออาชีพพร้อมฟังก์ชั่น แถมเลนส์ 52 มม ประกัน + + ฟิล์มกันรอย 
ฝาปิดหน้าเลนส์ CANON 49,52,55,58,62,67,72,77,82;39.00;9;0;https://lzd-img-global.slatic.net/g/p/20d8b8b4ae8e103548c0bd9062cb7f4a.jpg_200x200q80.jpg_.webp;กล้อง DSLR;https://www.lazada.co.th/products/canon-495255586267727782-i1989450394-s6380852623.html?search=1;Lazada;;กล้อง;;;;;CANON 49 52 55 58 62 67 72 77 82 ;ฝาปิดหน้าเลนส์ 49 52 55 58 62 67 72 77 82 
Canon 760D พร้อม​เลนส์ สภาพใหม่ การทำงานเต็ม​ระบบ​ เมนูไทย  มีwifi;13650.00;0;0;https://lzd-img-global.slatic.net/g/p/264e27ea915490203b03b03c03c20013.jpg_200x200q80.jpg_.webp;กล้องมิลเลอร์เลส;https://www.lazada.co.th/products/canon-760d-wifi-i3163713453-s11833582056.html?search=1;Lazada;;กล้อง;;;;;Canon 760D wifi ;760 พร้อม เลนส์ สภาพใหม่ การทำงานเต็ม ระบบ เมนูไทย มี 
Canon Camera EOS R6 (Body) **เมนูไทย [รับประกัน 1 ปี By AVcentershop];74900.00;4;0;https://lzd-img-global.slatic.net/g/p/341dda9bc6a58bf2dae6ac8bcbf87d87.jpg_200x200q80.jpg_.webp;กล้องมิลเลอร์เลส;https://www.lazada.co.th/products/canon-camera-eos-r6-body-1-by-avcentershop-i1875238358-s5829926142.html?search=1;Lazada;;กล้อง;;;;;Canon Camera EOS R6 Body ** 1 By AVcentershop ;6 **เมนูไทย รับประกัน 1 ปี 
Canon Camera EOS RP Body [ Black ] เมนูอังกฤษ- รับประกันร้าน Digilife Thailand 1ปี;32290.00;6;0;https://lzd-img-global.slatic.net/g/p/aa7d79870c02449c0c6508f41547fb53.jpg_200x200q80.jpg_.webp;กล้องมิลเลอร์เลส;https://www.lazada.co.th/products/canon-camera-eos-rp-body-black-digilife-thailand-1-i2290442944-s7698393359.html?search=1;Lazada;;กล้อง;;;;;Canon Camera EOS RP Body Black - Digilife Thailand 1 ;เมนูอังกฤษ- รับประกันร้าน 1ปี 
อแดปเตอร์เทียบรุ่น Canon EOS M เป็นระบบ AF สำหรับกล้อง Canon EOS M ทุกรุ่น มาใช้กับเลนส์ Canon EF EFs ได้ ทำงานได้เต็มทุกระบบ;900.00;0;0;https://lzd-img-global.slatic.net/g/p/efeff0fb2044ef19e6a02e3a6d852ce1.jpg_200x200q80.jpg_.webp;กล้องมิลเลอร์เลส;https://www.lazada.co.th/products/canon-eos-m-af-canon-eos-m-canon-ef-efs-i1719872235-s4903654615.html?search=1&freeshipping=1;Lazada;;กล้อง;;;;;Canon EOS M AF Canon EOS M Canon EF EFs ;อแดปเตอร์เทียบรุ่น เป็นระบบ สำหรับกล้อง ทุกรุ่น มาใช้กับเลนส์ ได้ ทำงานได้เต็มทุกระบบ 
【ฝ่ายสนับสนุนด้านเทคนิคของ Canon】กล้องดิจิตอลซูมดิจิตอล Full HD 4K 16x กล้อง HD กล้องดิจิตอลซูมระดับมืออาชี กล้องถ่ายรูปกับวิดีโอบล็อกที่ความชัดเจนระดับสูง;2988.00;36;0;https://lzd-img-global.slatic.net/g/p/1a9058e6232fed39a82bc4c8f3b80206.jpg_200x200q80.jpg_.webp;กล้อง DSLR;https://www.lazada.co.th/products/canon-full-hd-4k-16x-hd-i2823804558-s10297308705.html?search=1&freeshipping=1;Lazada;;กล้อง;;;;;Canon Full HD 4K 16x HD ;ฝ่ายสนับสนุนด้านเทคนิคของ กล้องดิจิตอลซูมดิจิตอล 4 16 กล้อง กล้องดิจิตอลซูมระดับมืออาชี กล้องถ่ายรูปกับวิดีโอบล็อกที่ความชัดเจนระดับสูง 
【ฝ่ายสนับสนุนด้านเทคนิคของ Canon】กล้องดิจิตอลซูมดิจิตอล Full HD 4K 16x กล้อง HD กล้องดิจิตอลซูมระดับมืออาชี กล้องถ่ายรูปกับวิดีโอบล็อกที่ความชัดเจนระดับสูง;3055.00;8;0;https://lzd-img-global.slatic.net/g/p/e915c9da9f3571921d27bd4e947ca318.jpg_200x200q80.jpg_.webp;กล้อง DSLR;https://www.lazada.co.th/products/canon-full-hd-4k-16x-hd-i3184044764-s11897561030.html?search=1&freeshipping=1;Lazada;;กล้อง;;;;;Canon Full HD 4K 16x HD ;ฝ่ายสนับสนุนด้านเทคนิคของ กล้องดิจิตอลซูมดิจิตอล 4 16 กล้อง กล้องดิจิตอลซูมระดับมืออาชี กล้องถ่ายรูปกับวิดีโอบล็อกที่ความชัดเจนระดับสูง 
ยางรองตา CANON (ของเทียบ);39.00;0;0;https://lzd-img-global.slatic.net/g/p/27955e69df193c0a3df4d58292066dc8.jpg_200x200q80.jpg_.webp;กล้อง DSLR;https://www.lazada.co.th/products/canon-i1989472181-s6380878629.html?search=1;Lazada;;กล้อง;;;;;CANON ;ยางรองตา ของเทียบ 
【ฝ่ายสนับสนุนด้านเทคนิคของ Canon】กล้องดิจิตอล48MP ให้การ์ดหน่วยความจำ 32GB หน้าจอ 3.0 นิ้ว ความคมชัด 18 ล้านพิกเซล ความละเอียด 4K มีระบบกันสั่น กล้องถ่ายรูป กล้องครอบครัว กล้องท่องเที่ยว bit cheaper;2988.00;34;0;https://lzd-img-global.slatic.net/g/p/73493fab65e3d3495dd8a2abbfc277c6.jpg_200x200q80.jpg_.webp;กล้อง DSLR;https://www.lazada.co.th/products/canon48mp-32gb-30-18-4k-bit-cheaper-i2824235422-s10298907651.html?search=1&freeshipping=1;Lazada;;กล้อง;;;;;Canon 48MP 32GB 3.0 18 4K bit cheaper ;ฝ่ายสนับสนุนด้านเทคนิคของ กล้องดิจิตอล48 ให้การ์ดหน่วยความจำ 32 หน้าจอ 3.0 นิ้ว ความคมชัด 18 ล้านพิกเซล ความละเอียด 4 มีระบบกันสั่น กล้องถ่ายรูป กล้องครอบครัว กล้องท่องเที่ยว 
Car Camera 'Lumira' LCDV-005;520.00;0;0;https://lzd-img-global.slatic.net/g/p/543686070495f3cea8dd96b285945973.jpg_200x200q80.jpg_.webp;กล้องมิลเลอร์เลส;https://www.lazada.co.th/products/car-camera-lumira-lcdv-005-i2395614173-s8168730062.html?search=1;Lazada;;กล้อง;;;;;Car Camera Lumira LCDV-005 ;-005 
Case-Mate Casing for iPhone 13 Pro (6.1) Soap Bubble Iridescent เคสไอโฟน [# เคสมือถือและแท็บเล็ต - มือถือและอุปกรณ์เสริม ] [# คอมพิวเตอร์ อุปกรณ์คอมพิวเตอร์ gadget computer computers jib online advice banana it city แอดไวซ์ lazada ออนไลน์ ];1587.00;0;0;https://lzd-img-global.slatic.net/g/p/14affb6ff1c5792c1ad12ad4c4b3d372.jpg_200x200q80.jpg_.webp;คอมพิวเตอร์แบบตั้งโต๊ะ;https://www.lazada.co.th/products/case-mate-casing-for-iphone-13-pro-61-soap-bubble-iridescent-gadget-computer-computers-jib-online-advice-banana-it-city-lazada-i3419181250-s12645969735.html?search=1;Lazada;;คอมพิวเตอร์และแล็ปท็อป;;;;;Case-Mate Casing for iPhone 13 Pro 6.1 Soap Bubble Iridescent - gadget computer computers jib online advice banana it city lazada ;- 13 6.1 เคสไอโฟน เคสมือถือและแท็บเล็ต - มือถือและอุปกรณ์เสริม คอมพิวเตอร์ อุปกรณ์คอมพิวเตอร์ แอดไวซ์ ออนไลน์ 
